chromosome	start	end	n_samples	pvalue	adj_pvalue	neg_med	pos_med	ambiguous_med	unique_cpg_pos	labels	med_llr_list	raw_llr_list	raw_pos_list	comment
2	102935000	102936000	2	0.151981351981352	0.16262560014082547	1	1	0	10	["02_lean_control","03_obese"]	[-2.46,2.407]	[[-4.62,-10.23,-1.13,-2.46,-0.365,-2.64,-0.07],[3.06,2.0,7.965,2.815,7.08,-4.085,-6.96,-2.605]]	[[102935061,102935088,102935106,102935129,102935276,102935331,102935942],[102935061,102935088,102935106,102935129,102935331,102935374,102935525,102935594]]	Non-significant pvalue
2	103366000	103367000	2	0.0021645021645021645	0.007599469229687918	1	1	0	6	["02_lean_control","03_obese"]	[-2.422,2.638]	[[-0.85,-4.705,-3.005,-1.84,-1.56,-6.33],[2.545,2.745,2.73,-0.385,1.56,2.865]]	[[103366010,103366049,103366075,103366286,103366461,103366901],[103366010,103366049,103366075,103366286,103366461,103366901]]	Significant pvalue
2	105040000	105041000	2	0.05303030303030303	0.06601079874193583	1	1	0	9	["02_lean_control","03_obese"]	[-2.14,4.6]	[[-2.14,-6.76,-4.38,-2.015,-1.055,-18.88,-0.41],[4.655,8.52,5.79,3.815,4.6,-4.85,-4.08]]	[[105040095,105040319,105040340,105040502,105040559,105040585,105040947],[105040277,105040319,105040340,105040434,105040559,105040585,105040947]]	Non-significant pvalue
2	105075000	105076000	2	0.0003232062055591467	0.002839366515837104	1	1	0	12	["02_lean_control","03_obese"]	[2.59,-2.965]	[[0.96,2.59,6.57,3.145,2.565],[-3.15,-2.78,-8.91,-2.745,-7.92,-7.04,-6.925,-2.68,-8.09,-1.605,-1.52,-0.6]]	[[105075020,105075076,105075784,105075833,105075896],[105075020,105075076,105075110,105075506,105075539,105075575,105075610,105075646,105075703,105075784,105075833,105075896]]	Significant pvalue
2	105185000	105186000	2	0.000999000999000999	0.005043806767944699	1	1	0	11	["02_lean_control","03_obese"]	[-3.39,2.65]	[[-2.78,-7.725,-6.02,-6.28,-3.39,-6.835,-0.86,-2.28,-1.06],[2.65,0.435,2.81,8.42,2.615]]	[[105185006,105185038,105185083,105185124,105185704,105185811,105185833,105185848,105185878],[105185653,105185680,105185704,105185811,105185833]]	Significant pvalue
2	108323000	108324000	2	0.019314019314019312	0.03019104264655866	1	1	0	10	["02_lean_control","03_obese"]	[4.25,-2.278]	[[-0.12,-0.325,4.25,11.67,8.305],[0.05,1.485,-3.12,0.89,-0.51,-7.9,-4.53,-3.58,-1.76,-2.795]]	[[108323066,108323166,108323198,108323222,108323252],[108323066,108323166,108323198,108323222,108323252,108323285,108323326,108323352,108323378,108323422]]	Non-significant pvalue
2	108822000	108823000	2	0.029526029526029528	0.04237359669114544	1	1	0	11	["02_lean_control","03_obese"]	[3.812,-2.625]	[[8.64,1.405,3.96,3.15,5.99,3.665,1.935,6.3],[4.27,-3.38,-2.625,-6.455,-1.81]]	[[108822267,108822350,108822364,108822431,108822461,108822483,108822704,108822743],[108822039,108822075,108822117,108822267,108822704]]	Non-significant pvalue
2	111860000	111861000	2	0.0003232062055591467	0.002839366515837104	1	1	0	12	["02_lean_control","03_obese"]	[2.898,-3.075]	[[-1.35,-1.55,3.565,2.69,12.28,5.21,0.405,1.875,4.15,3.105,7.375,1.605],[-2.525,-3.36,-3.075,-4.48,-1.7]]	[[111860274,111860383,111860413,111860426,111860496,111860598,111860635,111860654,111860670,111860812,111860892,111860967],[111860413,111860426,111860496,111860892,111860967]]	Significant pvalue
2	112811000	112812000	2	0.09731934731934733	0.10974973892175434	1	1	0	8	["02_lean_control","03_obese"]	[2.44,-2.69]	[[2.575,2.44,2.38,3.86,3.91,0.32,-8.655],[2.92,0.025,-2.215,-3.4,-2.69,-5.53,-5.5]]	[[112811002,112811381,112811430,112811499,112811676,112811722,112811941],[112811184,112811381,112811430,112811499,112811676,112811722,112811941]]	Non-significant pvalue
2	113805000	113806000	2	0.015873015873015872	0.026472604545694244	1	1	0	6	["02_lean_control","03_obese"]	[-3.3,2.1]	[[-2.77,-3.35,-3.32,-3.3,0.31],[2.125,-0.83,2.1,2.27,0.925]]	[[113805097,113805146,113805453,113805869,113805998],[113805097,113805146,113805759,113805869,113805998]]	Non-significant pvalue
2	117251000	117252000	2	0.37096237096237095	0.37566621658840677	1	1	0	11	["02_lean_control","03_obese"]	[5.01,-2.045]	[[-5.47,6.18,8.94,5.01,-3.76],[-2.32,-1.77,-2.82,-3.45,-3.92,0.08,-0.96,-10.185,-0.655,-0.095]]	[[117251068,117251090,117251246,117251340,117251368],[117251014,117251038,117251052,117251068,117251090,117251246,117251340,117251723,117251737,117251805]]	Non-significant pvalue
2	117435000	117436000	2	0.05994005994005994	0.07263081745840366	1	1	0	12	["02_lean_control","03_obese"]	[3.02,-2.11]	[[6.38,3.02,7.255,-3.63,1.685],[-0.975,-0.86,-2.21,-6.31,-2.11,-2.55,-0.365,-2.27,1.275]]	[[117435062,117435099,117435244,117435363,117435945],[117435244,117435493,117435639,117435651,117435676,117435745,117435760,117435798,117435945]]	Non-significant pvalue
2	122604000	122605000	2	0.24675324675324672	0.2551017678996496	1	1	0	8	["02_lean_control","03_obese"]	[-2.595,2.95]	[[-4.41,-7.78,-8.48,-0.78,2.6,0.475],[3.19,2.95,3.91,-6.14,-5.46]]	[[122604024,122604063,122604090,122604110,122604616,122604681],[122604110,122604129,122604184,122604616,122604681]]	Non-significant pvalue
2	126674000	126675000	2	0.26767676767676774	0.2753560192084783	1	1	0	10	["02_lean_control","03_obese"]	[2.5,-2.925]	[[-1.79,-1.08,4.205,12.12,2.5],[12.08,7.47,-11.415,-6.71,-0.52,-2.925,-3.74]]	[[126674091,126674282,126674361,126674494,126674895],[126674494,126674591,126674688,126674793,126674812,126674895,126674945]]	Non-significant pvalue
2	128056000	128057000	2	0.2347044080790211	0.24372083037520098	1	1	0	19	["02_lean_control","03_obese"]	[2.01,-3.38]	[[1.08,8.285,2.94,-9.79,3.995,-11.41],[-1.18,-3.38,-0.19,1.385,-1.735,-0.46,-6.37,-7.81,-5.83,-5.93,-1.12,-1.64,-5.21,-7.125,-15.665]]	[[128056021,128056087,128056153,128056183,128056257,128056982],[128056257,128056270,128056287,128056401,128056456,128056482,128056735,128056756,128056775,128056800,128056849,128056876,128056915,128056950,128056982]]	Non-significant pvalue
2	128342000	128343000	2	0.12920412920412921	0.14086978281827803	1	1	0	10	["02_lean_control","03_obese"]	[-2.745,2.16]	[[1.87,-0.655,-3.61,-2.745,-8.88],[7.72,2.93,0.955,8.7,5.58,1.52,2.8,-7.73,-0.73,-5.16]]	[[128342100,128342136,128342260,128342290,128342308],[128342100,128342136,128342153,128342185,128342228,128342260,128342290,128342308,128342671,128342740]]	Non-significant pvalue
2	128404000	128405000	2	0.005512134923899629	0.012569527659041723	1	1	0	10	["02_lean_control","03_obese"]	[-2.48,2.072]	[[-0.11,-5.11,-3.75,0.84,-1.87,-3.38,-0.36,-4.48,-2.48],[-2.055,2.635,3.745,2.035,4.49,0.03,2.11,-1.13]]	[[128404008,128404505,128404583,128404630,128404651,128404679,128404742,128404819,128404862],[128404008,128404461,128404630,128404651,128404679,128404742,128404819,128404862]]	Non-significant pvalue
2	128740000	128741000	2	0.003996003996003996	0.01080150618612157	1	1	0	9	["02_lean_control","03_obese"]	[-3.565,2.14]	[[-2.38,-4.685,-0.02,-5.86,-3.565],[2.14,1.53,-0.49,0.16,2.98,-1.55,5.0,6.16,11.91]]	[[128740004,128740034,128740088,128740326,128740365],[128740004,128740034,128740088,128740326,128740365,128740666,128740699,128740731,128740757]]	Non-significant pvalue
2	132385000	132386000	2	0.04797979797979798	0.061465916916153884	1	1	0	10	["02_lean_control","03_obese"]	[-2.765,3.72]	[[-3.945,-2.765,-1.12,-3.085,-1.73,0.81,-5.095],[5.005,-0.905,-2.89,3.72,4.19]]	[[132385052,132385102,132385166,132385188,132385274,132385339,132385846],[132385339,132385460,132385846,132385971,132385983]]	Non-significant pvalue
2	132767000	132768000	2	0.010878010878010878	0.020235749192869364	1	1	0	11	["02_lean_control","03_obese"]	[3.015,-3.235]	[[-0.44,3.52,3.09,3.015,-2.335],[-4.335,-8.265,-3.07,-5.935,-2.83,-3.4,-2.185,-0.13]]	[[132767291,132767526,132767824,132767909,132767988],[132767001,132767015,132767042,132767077,132767090,132767111,132767291,132767909]]	Non-significant pvalue
2	133296000	133297000	2	0.017316017316017316	0.027912149013066444	1	1	0	6	["02_lean_control","03_obese"]	[-2.102,2.71]	[[-1.78,-2.615,-2.425,-1.43,0.0,-4.74],[-0.685,2.73,9.33,2.71,-0.56]]	[[133296120,133296741,133296761,133296791,133296874,133296955],[133296120,133296741,133296761,133296791,133296874]]	Non-significant pvalue
2	134186000	134187000	2	0.0025252525252525255	0.008089095144701344	1	1	0	8	["02_lean_control","03_obese"]	[-3.46,4.08]	[[-2.025,-1.14,-3.51,-3.03,-3.46,-6.575,-15.7],[4.08,9.49,6.62,2.79,1.875]]	[[134186338,134186373,134186386,134186409,134186764,134186799,134186837],[134186260,134186338,134186373,134186386,134186409]]	Significant pvalue
2	134207000	134208000	2	0.00018267179110955002	0.002319287093124426	1	1	0	15	["02_lean_control","03_obese"]	[6.17,-4.84]	[[5.535,6.805,9.965,5.23,0.2,9.515,10.78,17.06,-0.47,2.405],[-5.31,-16.91,-4.37,-25.17,-8.96,-7.22,-3.31,-1.31,-4.095,-1.945]]	[[134207024,134207050,134207075,134207103,134207127,134207193,134207244,134207308,134207591,134207702],[134207193,134207244,134207308,134207342,134207370,134207405,134207434,134207591,134207702,134207747]]	Significant pvalue
2	134507000	134508000	2	0.007936507936507936	0.016233346268270596	1	1	0	10	["02_lean_control","03_obese"]	[5.375,-4.08]	[[5.12,7.25,5.375,18.485,2.235],[-4.065,-12.64,-3.005,-4.82,-4.08]]	[[134507077,134507130,134507146,134507173,134507790],[134507276,134507295,134507306,134507320,134507980]]	Non-significant pvalue
2	135116000	135117000	2	0.008624253827852812	0.016874233180389588	1	1	0	19	["02_lean_control","03_obese"]	[-2.25,4.515]	[[-10.98,-6.8,-1.06,0.035,-1.165,-3.01,-2.25,-8.01,-1.19,0.28,-2.875],[6.24,1.07,4.515,10.92,8.35,9.94,-1.905,4.955,-0.57,-5.18,-1.38]]	[[135116288,135116351,135116393,135116408,135116630,135116661,135116699,135116910,135116929,135116947,135116989],[135116041,135116058,135116081,135116098,135116125,135116164,135116235,135116250,135116929,135116947,135116989]]	Non-significant pvalue
2	135323000	135324000	2	0.01998001998001998	0.03094305430136193	1	1	0	14	["02_lean_control","03_obese"]	[-2.805,3.682]	[[-1.4,-7.78,-0.18,0.38,-4.21,-4.34],[-0.225,-1.34,4.1,3.515,3.85,11.21,-1.06,3.98]]	[[135323237,135323252,135323318,135323368,135323381,135323407],[135323513,135323676,135323701,135323725,135323770,135323800,135323850,135323892]]	Non-significant pvalue
2	135618000	135619000	2	0.05927405927405928	0.07211713576627143	1	1	0	11	["02_lean_control","03_obese"]	[-2.8,2.315]	[[-4.49,-2.35,-1.245,-6.09,-2.72,-4.45,1.075,-2.88],[1.78,-3.89,5.17,6.77,2.85,-2.73]]	[[135618361,135618449,135618482,135618629,135618674,135618729,135618758,135618774],[135618187,135618209,135618230,135618729,135618758,135618774]]	Non-significant pvalue
2	136314000	136315000	2	0.05603761515467383	0.06856412940582306	1	1	0	12	["02_lean_control","03_obese"]	[2.025,-3.83]	[[-0.57,4.62,7.8,-0.755,-4.71,12.43],[0.84,-7.485,-13.245,-4.53,0.355,-4.62,-9.66,-3.83,-0.57,-3.67,-1.28]]	[[136314554,136314653,136314678,136314725,136314780,136314826],[136314585,136314599,136314653,136314678,136314725,136314780,136314826,136314865,136314922,136314934,136314956]]	Non-significant pvalue
2	136507000	136508000	2	0.004329004329004329	0.010991636091006361	1	1	0	6	["02_lean_control","03_obese"]	[7.36,-5.295]	[[14.96,7.14,15.025,7.36,1.68],[-19.85,-5.11,-13.955,-2.93,-5.48,-4.98]]	[[136507762,136507796,136507815,136507948,136507977],[136507762,136507796,136507815,136507921,136507948,136507977]]	Non-significant pvalue
2	136572000	136573000	2	0.006216006216006216	0.013677549056384372	1	1	0	10	["02_lean_control","03_obese"]	[-3.54,3.205]	[[-6.86,-6.585,-10.14,-3.79,0.07,-3.29,2.02,0.24],[0.74,20.445,2.34,4.29,-0.38,-1.01,4.07,-0.6,4.8,6.02]]	[[136572164,136572216,136572255,136572291,136572741,136572771,136572786,136572812],[136572164,136572216,136572255,136572291,136572324,136572708,136572741,136572771,136572786,136572812]]	Non-significant pvalue
2	137012000	137013000	2	0.05194805194805195	0.06493968500371916	1	1	0	6	["02_lean_control","03_obese"]	[-2.495,3.208]	[[-6.99,-1.92,0.01,-3.82,-2.495],[1.2,5.565,7.76,5.215,1.09,-6.435]]	[[137012446,137012460,137012501,137012513,137012531],[137012446,137012460,137012501,137012513,137012531,137012775]]	Non-significant pvalue
2	137089000	137090000	2	8.436838033074951e-05	0.001852940553014086	1	1	0	26	["02_lean_control","03_obese"]	[2.378,-5.1]	[[-1.01,1.67,6.485,5.06,11.34,1.875,2.915,-2.35,10.01,1.47,0.775,-0.36,-1.21,2.91,2.95,2.88,3.115,0.19],[-10.97,-5.85,-5.51,-4.69,0.745,-10.985,-5.95,-8.54,-2.64,0.305,-5.67,0.875,-0.465,-0.525]]	[[137089249,137089299,137089323,137089348,137089383,137089400,137089425,137089437,137089455,137089493,137089550,137089569,137089598,137089652,137089680,137089714,137089745,137089775],[137089009,137089047,137089074,137089093,137089122,137089215,137089249,137089299,137089323,137089348,137089383,137089400,137089964,137089997]]	Significant pvalue
2	137095000	137096000	2	0.0021302267526523816	0.007599469229687918	1	1	0	20	["02_lean_control","03_obese"]	[-3.288,2.508]	[[0.35,-1.03,-5.87,-5.01,-10.72,-24.39,-3.69,-4.29,-1.785,-3.5,-4.08,-0.305,-1.47,-1.845,-3.15,-3.31,-3.265,4.67],[2.7,-1.61,2.715,1.095,4.22,-3.17,2.315,3.455]]	[[137095038,137095120,137095137,137095285,137095304,137095344,137095373,137095534,137095547,137095559,137095591,137095671,137095712,137095728,137095767,137095795,137095838,137095976],[137095534,137095547,137095559,137095591,137095605,137095638,137095712,137095728]]	Significant pvalue
2	137652000	137653000	2	0.0006216006216006216	0.003986927325939251	1	1	0	10	["02_lean_control","03_obese"]	[-5.592,2.05]	[[-8.045,-5.71,0.82,-1.3,-2.88,-16.43,-5.475,-5.985],[0.865,1.9,3.665,3.07,3.35,2.05,0.72]]	[[137652027,137652106,137652192,137652379,137652431,137652562,137652595,137652614],[137652027,137652431,137652562,137652595,137652614,137652651,137652680]]	Significant pvalue
2	139102000	139103000	2	0.06750068780248723	0.08054241661729716	1	1	0	10	["02_lean_control","03_obese"]	[2.725,-2.63]	[[5.19,6.095,-4.65,-2.58,7.74,0.26],[-3.05,-5.94,-2.63,-8.515,-2.63,-1.48,1.305,-3.43,-2.095]]	[[139102094,139102267,139102594,139102844,139102894,139102989],[139102094,139102159,139102267,139102322,139102594,139102743,139102769,139102894,139102989]]	Non-significant pvalue
2	139335000	139336000	2	0.03427944604415192	0.04683435979749217	1	1	0	10	["02_lean_control","03_obese"]	[-2.742,3.423]	[[20.285,-4.5,-3.985,-1.5,-7.735,-1.32,-0.955,-8.435,-0.53,-4.615],[3.04,3.805,6.52,4.135,7.48,-2.635,0.745,-1.55]]	[[139335206,139335262,139335299,139335328,139335357,139335405,139335424,139335446,139335694,139335922],[139335206,139335299,139335328,139335357,139335405,139335424,139335446,139335694]]	Non-significant pvalue
2	139348000	139349000	2	0.0006236972944091846	0.003986927325939251	1	1	0	14	["02_lean_control","03_obese"]	[-2.34,2.025]	[[-2.7,-7.72,-4.46,-1.555,-8.8,-0.585,-0.835,-3.14,-2.34,-0.19,-2.65,0.03,0.435],[-1.39,3.79,-1.24,-0.32,7.45,5.57,1.81,4.565,2.375,2.315,0.93,-2.44,2.24,0.615]]	[[139348002,139348294,139348390,139348482,139348601,139348624,139348643,139348670,139348694,139348707,139348733,139348752,139348870],[139348002,139348294,139348390,139348482,139348550,139348601,139348624,139348643,139348670,139348694,139348707,139348733,139348752,139348870]]	Significant pvalue
2	139882000	139883000	2	0.21613587505640697	0.2262441063295246	1	1	0	10	["02_lean_control","03_obese"]	[2.63,-2.42]	[[-3.08,-2.46,-0.735,-3.165,2.63,2.63,3.98,3.535,3.935],[-2.42,-2.99,0.53,-6.23,4.555,-0.33,-4.66,-7.355,0.005]]	[[139882045,139882111,139882614,139882634,139882706,139882731,139882748,139882767,139882831],[139882045,139882614,139882634,139882667,139882706,139882731,139882748,139882767,139882831]]	Non-significant pvalue
2	140197000	140198000	2	0.005905205905205905	0.013301854840316377	1	1	0	9	["02_lean_control","03_obese"]	[-3.715,4.345]	[[-2.9,-6.11,-6.88,-6.78,0.745,-0.35,-4.52,-2.91],[0.565,6.32,4.66,4.345,5.825,-1.77,-0.65]]	[[140197178,140197220,140197256,140197285,140197307,140197349,140197532,140197989],[140197178,140197220,140197256,140197285,140197307,140197942,140197989]]	Non-significant pvalue
2	140727000	140728000	2	0.006614128905150577	0.014472010568305809	1	1	0	15	["02_lean_control","03_obese"]	[-7.16,2.865]	[[-7.16,-0.595,-1.01,-9.41,-16.56,-0.14,-8.49,-7.84,-4.3,0.72,-3.245,-15.16,-12.18,-9.34,-3.055],[3.525,-1.65,30.795,2.865,5.715,-6.13,-2.19]]	[[140727195,140727238,140727263,140727302,140727319,140727342,140727371,140727391,140727437,140727519,140727690,140727800,140727820,140727903,140727922],[140727195,140727342,140727371,140727391,140727437,140727519,140727690]]	Non-significant pvalue
2	140971000	140972000	2	0.020512820512820513	0.031559567111230855	1	1	0	11	["02_lean_control","03_obese"]	[2.02,-4.432]	[[-2.5,-1.41,2.02,-3.715,2.19,5.835,3.015],[-4.0,-6.065,-4.865,-6.165,-0.03,-2.22,-5.0,-1.275]]	[[140971134,140971176,140971188,140971370,140971816,140971856,140971878],[140971134,140971176,140971188,140971370,140971415,140971578,140971610,140971746]]	Non-significant pvalue
2	141385000	141386000	2	0.09523809523809523	0.10757527054537662	1	1	0	10	["02_lean_control","03_obese"]	[2.47,-2.7]	[[4.57,2.47,2.37,-0.91,3.08],[-2.7,-0.365,-8.095,2.81,-4.465]]	[[141385181,141385236,141385292,141385331,141385980],[141385400,141385429,141385445,141385473,141385551]]	Non-significant pvalue
2	141584000	141585000	2	0.00031753592125109155	0.002839366515837104	1	1	0	11	["02_lean_control","03_obese"]	[2.47,-4.78]	[[2.47,3.915,6.675,2.25,3.375,-1.68,1.86,-0.13,-1.015,4.725,2.795],[-9.145,-12.82,-1.23,-2.515,0.265,-5.475,-4.085,-10.24]]	[[141584362,141584398,141584508,141584553,141584569,141584585,141584603,141584650,141584670,141584784,141584823],[141584398,141584508,141584553,141584569,141584585,141584603,141584650,141584670]]	Significant pvalue
2	142225000	142226000	2	0.4135864135864136	0.4181077840456437	1	1	0	10	["02_lean_control","03_obese"]	[-2.96,2.268]	[[-3.01,-2.91,-4.73,-1.5,-1.855,-4.245],[5.16,3.21,4.735,2.175,2.36,-6.645,-4.755,-4.285]]	[[142225116,142225140,142225181,142225201,142225234,142225289],[142225181,142225201,142225234,142225289,142225405,142225704,142225727,142225742]]	Non-significant pvalue
2	143224000	143225000	2	0.009557831229657855	0.018403407638913807	1	1	0	14	["02_lean_control","03_obese"]	[3.548,-2.958]	[[-1.405,5.965,5.55,4.465,5.305,1.705,-10.145,2.63],[-7.62,-2.835,-0.075,-7.335,0.06,-4.215,-5.385,-3.21,0.315,-2.64,-1.65,-3.08]]	[[143224050,143224063,143224435,143224477,143224624,143224649,143224761,143224888],[143224032,143224050,143224063,143224097,143224121,143224144,143224624,143224649,143224761,143224888,143224904,143224952]]	Non-significant pvalue
2	143745000	143746000	2	0.0076992062111311136	0.016233346268270596	1	1	0	13	["02_lean_control","03_obese"]	[-4.36,4.098]	[[-2.21,-15.23,-2.195,-10.38,-10.965,-4.36,-15.23,-1.98,-0.83,-10.125,-2.565],[4.515,-0.64,-4.825,4.075,5.09,4.12]]	[[143745049,143745412,143745578,143745632,143745656,143745690,143745718,143745751,143745774,143745938,143745968],[143745049,143745264,143745412,143745578,143745847,143745938]]	Non-significant pvalue
2	144343000	144344000	2	0.043089263677498976	0.05635119931623796	1	1	0	15	["02_lean_control","03_obese"]	[2.17,-2.365]	[[-1.75,-2.96,2.17,6.32,4.1,3.89,-2.385],[-4.1,-1.825,-1.85,-2.88,-0.375,-0.28,-1.7,-4.025,-8.785,-3.825]]	[[144343225,144343448,144343816,144343850,144343899,144343929,144343983],[144343008,144343043,144343073,144343157,144343178,144343225,144343239,144343263,144343305,144343983]]	Non-significant pvalue
2	144844000	144845000	2	0.004662004662004662	0.011267045654941117	1	1	0	10	["02_lean_control","03_obese"]	[4.12,-2.715]	[[-1.73,4.25,-0.275,9.55,7.905,4.12,2.28],[-1.47,-1.775,-1.415,-7.365,-3.655,-14.865]]	[[144844300,144844515,144844534,144844548,144844563,144844622,144844689],[144844300,144844622,144844689,144844786,144844828,144844849]]	Non-significant pvalue
2	145239000	145240000	2	0.015151515151515152	0.02595925121522391	1	1	0	9	["02_lean_control","03_obese"]	[2.475,-2.22]	[[2.38,2.57,6.6,1.76,4.595,-2.89],[0.42,-4.23,-4.58,-1.42,-0.61,-3.02]]	[[145239018,145239154,145239172,145239213,145239361,145239531],[145239154,145239172,145239270,145239531,145239922,145239967]]	Non-significant pvalue
2	146528000	146529000	2	0.09523809523809523	0.10757527054537662	1	1	0	7	["02_lean_control","03_obese"]	[-2.81,2.21]	[[-2.81,-7.985,0.23,0.795,-3.96],[-1.79,2.21,4.08,9.8,-0.725]]	[[146528010,146528037,146528226,146528250,146528670],[146528010,146528037,146528080,146528226,146528579]]	Non-significant pvalue
2	147654000	147655000	2	0.001992081015671852	0.007374977963213258	1	1	0	12	["02_lean_control","03_obese"]	[2.9,-4.228]	[[4.505,7.34,3.16,-1.015,-2.6,5.93,-2.485,0.17,2.9],[-7.345,-4.25,-0.775,0.005,-4.205,-6.115,-4.45,-4.41,-1.95,-4.38,-3.335,-1.505]]	[[147654044,147654070,147654085,147654590,147654695,147654720,147654827,147654859,147654911],[147654004,147654044,147654070,147654085,147654390,147654590,147654647,147654695,147654720,147654827,147654859,147654911]]	Significant pvalue
2	148019000	148020000	2	0.012703656062955444	0.02254578151779062	1	1	0	11	["02_lean_control","03_obese"]	[-2.72,2.195]	[[-3.775,-5.01,-2.59,-2.67,-1.68,-2.77,-4.875,-1.03],[-1.68,2.76,3.735,2.195,-1.35]]	[[148019156,148019169,148019260,148019361,148019575,148019629,148019643,148019951],[148019260,148019361,148019424,148019438,148019500]]	Non-significant pvalue
2	148670000	148671000	2	0.00769697550445752	0.016233346268270596	1	1	0	13	["02_lean_control","03_obese"]	[2.39,-2.855]	[[-4.21,7.34,0.73,-10.82,-2.79,2.895,2.81,2.71,1.97,2.39,2.55,2.8,-1.865],[-2.855,-11.43,-1.55,-6.445,-0.72,-5.745,-1.325,-8.44,-2.17,-1.84,-7.17]]	[[148670037,148670299,148670683,148670759,148670788,148670815,148670854,148670866,148670883,148670912,148670927,148670939,148670988],[148670683,148670759,148670788,148670815,148670854,148670866,148670883,148670912,148670927,148670939,148670988]]	Non-significant pvalue
2	149574000	149575000	2	0.18981018981018982	0.19975831296586014	1	1	0	13	["02_lean_control","03_obese"]	[-2.83,3.89]	[[-2.83,1.07,-3.25,-3.98,-3.59,-3.71,-0.395,0.59,-2.52],[-5.15,-1.82,3.89,5.99,8.37]]	[[149574047,149574154,149574568,149574589,149574683,149574718,149574791,149574825,149574879],[149574154,149574183,149574215,149574248,149574420]]	Non-significant pvalue
2	149702000	149703000	2	1.0251284614103204e-05	0.0007698947083284819	1	1	0	23	["02_lean_control","03_obese"]	[4.565,-5.655]	[[3.97,21.205,5.03,9.435,14.42,-1.41,4.845,4.835,6.365,16.945,1.085,0.705,1.015,7.35,-0.25,4.38,9.87,2.27,4.725,3.315,4.405,-0.235],[-3.85,-14.365,-2.96,-5.71,-13.8,-5.6,-17.595,2.24]]	[[149702024,149702052,149702102,149702120,149702217,149702245,149702288,149702323,149702336,149702411,149702442,149702458,149702478,149702503,149702526,149702549,149702565,149702584,149702716,149702767,149702785,149702813],[149702024,149702052,149702102,149702120,149702178,149702217,149702245,149702288]]	Significant pvalue
2	149734000	149735000	2	0.007936507936507936	0.016233346268270596	1	1	0	7	["02_lean_control","03_obese"]	[2.505,-5.56]	[[2.505,0.36,5.02,5.25,1.635],[-9.46,-1.04,-0.72,-18.87,-5.56]]	[[149734303,149734812,149734837,149734966,149734996],[149734009,149734837,149734934,149734966,149734996]]	Non-significant pvalue
2	150047000	150048000	2	0.00020567667626491157	0.0024589632391639267	1	1	0	15	["02_lean_control","03_obese"]	[-3.955,2.077]	[[-4.23,-0.4,-7.63,-2.2,-3.955,-1.39,-4.775],[-0.71,0.51,1.2,9.07,1.375,8.285,6.9,5.65,2.78,0.96]]	[[150047000,150047073,150047110,150047139,150047181,150047395,150047451],[150047395,150047451,150047597,150047793,150047812,150047839,150047877,150047913,150047942,150047964]]	Significant pvalue
2	150091000	150092000	2	0.030303030303030304	0.04237359669114544	1	1	0	11	["02_lean_control","03_obese"]	[2.905,-3.69]	[[2.905,5.545,5.83,-3.79,-0.095],[-0.17,-3.5,-4.02,-3.88,-10.92,-1.76]]	[[150091554,150091620,150091669,150091773,150091798],[150091252,150091268,150091320,150091350,150091371,150091390]]	Non-significant pvalue
2	150109000	150110000	2	0.0002948547840188707	0.002839366515837104	1	1	0	13	["02_lean_control","03_obese"]	[-2.98,2.22]	[[-3.865,-1.395,-2.98,-1.71,-3.24,-0.415,-1.05,-3.045,-6.9,-12.115,-1.12,1.1,-11.94],[2.52,4.925,1.92,0.31,-0.335,5.615]]	[[150109082,150109116,150109134,150109148,150109180,150109338,150109370,150109624,150109676,150109716,150109737,150109759,150109945],[150109082,150109148,150109180,150109716,150109737,150109759]]	Significant pvalue
2	150188000	150189000	2	1.2508990837164211e-05	0.0008293696943734913	1	1	0	15	["02_lean_control","03_obese"]	[-4.41,2.105]	[[0.29,-11.23,-12.965,-5.96,-3.75,-3.095,-1.29,-5.15,-2.49,-5.07,-2.39,-2.17,-8.245,-18.69],[0.435,-0.745,3.76,8.02,7.04,2.23,0.83,1.98]]	[[150188091,150188131,150188154,150188190,150188220,150188271,150188305,150188319,150188348,150188389,150188419,150188641,150188889,150188913],[150188271,150188305,150188319,150188348,150188389,150188419,150188641,150188728]]	Significant pvalue
2	150226000	150227000	2	0.007739938080495356	0.016233346268270596	1	1	0	17	["02_lean_control","03_obese"]	[2.22,-2.705]	[[2.22,2.515,10.42,-0.005,0.725],[-2.91,1.47,-4.98,-1.43,-12.04,-5.745,-9.16,-2.705,-1.07,-0.735,-7.93,-6.06,4.57,0.525,0.34]]	[[150226180,150226235,150226513,150226642,150226655],[150226076,150226103,150226180,150226215,150226235,150226249,150226287,150226308,150226341,150226392,150226474,150226513,150226727,150226790,150226822]]	Non-significant pvalue
2	150465000	150466000	2	0.00912938809297275	0.017696140316908252	1	1	0	23	["02_lean_control","03_obese"]	[2.14,-3.04]	[[3.38,15.4,-4.96,-1.19,-2.875,-0.245,4.54,8.405,2.14],[-0.69,-3.04,-7.18,-1.52,0.07,-8.075,-18.77,-4.855,-3.13,4.31,-2.56,-2.405,-4.205,-0.41,-15.21,-8.5,-1.47,-1.07,-4.18]]	[[150465422,150465454,150465507,150465524,150465657,150465672,150465919,150465943,150465964],[150465020,150465036,150465081,150465117,150465140,150465168,150465208,150465233,150465256,150465454,150465507,150465524,150465553,150465577,150465599,150465634,150465657,150465672,150465717]]	Non-significant pvalue
